Renda,Idade,Tipo_Emprego,Peso_Amostral,Escolaridade,Escolaridade_Anos,Estado_Civil,Ocupacao,Papel_Familiar,Raca,Genero,Ganho_Capital,Perda_Capital,Horas_por_Semana,Pais_Origem
Ate_50k,62,Privado,201928,Medio_Completo,9,Viuvo,Reparos_Manuais,Nao_Casado,Preta,Feminino,0,0,40,EUA
Ate_50k,19,Privado,128346,Medio_Completo,9,Solteiro,Operador_Maquina,Filho,Branca,Feminino,0,0,40,EUA
Ate_50k,29,Privado,197288,Medio_Completo,9,Casado,Administrativo,Esposa,Preta,Feminino,0,0,40,EUA
Ate_50k,20,,169184,Superior_Incompleto,10,Solteiro,,Outro_Parente,Preta,Feminino,0,0,40,EUA
Ate_50k,36,Privado,245521,Fundamental_7a8,4,Casado,Agricultura_Pesca,Marido,Branca,Masculino,0,0,35,Mexico
Ate_50k,36,Privado,129591,Medio_Completo,9,Solteiro,Servicos_Gerais,Fora_da_Familia,Branca,Masculino,0,0,40,EUA
Ate_50k,29,Autonomo,184710,Medio_Completo,9,Casado,Reparos_Manuais,Marido,Branca,Masculino,0,0,40,EUA
Ate_50k,17,Privado,63734,Medio_1,6,Solteiro,Auxiliar_Limpeza,Filho,Branca,Masculino,0,0,20,EUA
Ate_50k,18,Privado,111256,Medio_Completo,9,Solteiro,Administrativo,Filho,Branca,Feminino,0,0,20,EUA
Ate_50k,40,Empresario,111483,Graduacao,13,Solteiro,Profissional_Especializado,Filho,Branca,Masculino,0,0,40,EUA
Ate_50k,26,Empresario,266639,Graduacao,13,Solteiro,Administrativo,Fora_da_Familia,Branca,Feminino,0,0,40,EUA
Ate_50k,42,Autonomo,93853,Superior_Incompleto,10,Casado,Reparos_Manuais,Marido,Branca,Masculino,0,0,45,EUA
Ate_50k,32,Privado,184207,Medio_Completo,9,Divorciado,Reparos_Manuais,Fora_da_Familia,Branca,Masculino,0,0,40,EUA
Ate_50k,33,Privado,238002,Fundamental_9,5,Casado,Transporte,Outro_Parente,Branca,Masculino,0,0,40,Mexico
Ate_50k,28,,30237,Superior_Incompleto,10,Solteiro,,Nao_Casado,Branca,Feminino,0,0,40,EUA
Ate_50k,47,Privado,144844,Medio_Completo,9,Casado,Reparos_Manuais,Marido,Branca,Masculino,0,0,40,EUA
Ate_50k,37,Privado,280500,Superior_Incompleto,10,Solteiro,Suporte_Tecnico,Filho,Preta,Feminino,0,0,40,EUA
Ate_50k,73,,135601,Graduacao,13,Casado,,Marido,Branca,Masculino,0,0,10,EUA
Ate_50k,37,Privado,409189,Medio_Completo,9,Casado,Servicos_Gerais,Marido,Branca,Masculino,0,0,30,Mexico
Acima_50k,50,Privado,23686,Superior_Incompleto,10,Casado,Administrativo,Outro_Parente,Branca,Feminino,0,0,35,EUA
Ate_50k,19,Privado,229756,Medio_Completo,9,Solteiro,Vendas,Filho,Branca,Masculino,0,0,50,EUA
Ate_50k,32,Gov_Local,95530,Superior_Incompleto,10,Casado,Servicos_Gerais,Marido,Branca,Masculino,0,0,40,EUA
Ate_50k,44,Gov_Local,73199,Tecnico,11,Divorciado,Suporte_Tecnico,Nao_Casado,Asiatica,Masculino,0,0,40,EUA
Ate_50k,20,Privado,196745,Superior_Incompleto,10,Solteiro,Servicos_Gerais,Filho,Branca,Feminino,0,0,16,EUA
Ate_50k,29,Privado,79481,Superior_Incompleto,10,Solteiro,Suporte_Tecnico,Fora_da_Familia,Branca,Feminino,0,0,40,EUA
Ate_50k,21,,116934,Superior_Incompleto,10,Solteiro,,Filho,Branca,Feminino,0,0,40,EUA
Ate_50k,34,Privado,100950,Tecnico,11,Solteiro,Profissional_Especializado,Nao_Casado,Branca,Feminino,0,0,40,Alemanha
Ate_50k,44,Gov_Local,56651,Graduacao,13,Casado,Executivo_Gerencia,Marido,Branca,Masculino,0,0,52,EUA
Ate_50k,18,Privado,186954,Medio_2,7,Solteiro,Servicos_Gerais,Filho,Branca,Feminino,0,0,20,EUA
Ate_50k,22,Privado,264874,Superior_Incompleto,10,Solteiro,Suporte_Tecnico,Outro_Parente,Branca,Feminino,0,0,40,EUA
Acima_50k,39,Gov_Estadual,183092,Doutorado,16,Divorciado,Profissional_Especializado,Fora_da_Familia,Branca,Feminino,0,0,40,EUA
Ate_50k,26,Gov_Local,273399,Superior_Incompleto,10,Solteiro,Seguranca,Fora_da_Familia,Branca,Masculino,0,0,40,Peru
Ate_50k,29,,142443,Graduacao,13,Casado,,Marido,Branca,Masculino,0,0,25,EUA
Ate_50k,21,Privado,177526,Superior_Incompleto,10,Solteiro,Servicos_Gerais,Filho,Branca,Masculino,0,0,40,EUA
Ate_50k,49,Gov_Local,31267,Graduacao,13,Casado,Profissional_Especializado,Marido,Branca,Masculino,0,0,50,EUA
Ate_50k,24,Privado,321666,Tecnologo,12,Solteiro,Operador_Maquina,Filho,Branca,Masculino,0,0,20,EUA
Ate_50k,26,Privado,331861,Graduacao,13,Solteiro,Executivo_Gerencia,Fora_da_Familia,Branca,Masculino,0,0,60,
Ate_50k,25,Privado,283515,Superior_Incompleto,10,Solteiro,Seguranca,Fora_da_Familia,Branca,Masculino,0,0,60,EUA
Ate_50k,30,Privado,54608,Tecnologo,12,Casado,Profissional_Especializado,Marido,Branca,Masculino,0,0,40,EUA
Acima_50k,52,Privado,162238,Graduacao,13,Casado,Profissional_Especializado,Marido,Branca,Masculino,0,0,38,EUA
Ate_50k,30,Privado,175931,Medio_Completo,9,Casado,Reparos_Manuais,Marido,Branca,Masculino,0,0,40,EUA
Ate_50k,20,Privado,236804,Medio_Completo,9,Solteiro,Administrativo,Fora_da_Familia,Branca,Masculino,0,0,40,EUA
Ate_50k,31,Privado,168782,Medio_Completo,9,Divorciado,Auxiliar_Limpeza,Fora_da_Familia,Branca,Masculino,0,0,40,EUA
Acima_50k,44,Privado,227065,Graduacao,13,Casado,Executivo_Gerencia,Marido,Branca,Masculino,0,0,40,EUA
Acima_50k,46,Empresario,285335,Superior_Incompleto,10,Casado,Vendas,Marido,Branca,Masculino,0,0,60,EUA
Ate_50k,31,Privado,259705,Medio_Completo,9,Solteiro,Agricultura_Pesca,Filho,Branca,Feminino,0,0,40,EUA
Ate_50k,57,Privado,24384,Fundamental_7a8,4,Viuvo,Servicos_Gerais,Fora_da_Familia,Branca,Feminino,0,0,10,EUA
Ate_50k,58,Privado,322013,Medio_Completo,9,Casado,Reparos_Manuais,Marido,Branca,Masculino,0,0,40,EUA
Ate_50k,41,Privado,49797,Medio_Completo,9,Casado,Reparos_Manuais,Marido,Branca,Masculino,0,0,40,EUA
Ate_50k,23,Privado,52566,Medio_Completo,9,Solteiro,Administrativo,Fora_da_Familia,Branca,Feminino,0,0,40,EUA
Ate_50k,47,Privado,266275,Medio_Completo,9,Divorciado,Servicos_Gerais,Nao_Casado,Branca,Feminino,0,0,40,EUA
Ate_50k,45,Gov_Federal,183804,Superior_Incompleto,10,Solteiro,Administrativo,Filho,Branca,Masculino,0,0,40,EUA
Ate_50k,23,Privado,173679,Superior_Incompleto,10,Solteiro,Auxiliar_Limpeza,Fora_da_Familia,Branca,Masculino,0,0,40,EUA
Ate_50k,20,Gov_Local,163965,Medio_Completo,9,Solteiro,Servicos_Gerais,Nao_Casado,Preta,Feminino,0,0,40,EUA
Ate_50k,18,Privado,173585,Medio_2,7,Solteiro,Servicos_Gerais,Filho,Branca,Masculino,0,0,15,Peru
Ate_50k,27,Privado,172009,Graduacao,13,Solteiro,Executivo_Gerencia,Fora_da_Familia,Branca,Feminino,0,0,40,EUA
Ate_50k,25,Privado,44363,Medio_Completo,9,Solteiro,Auxiliar_Limpeza,Fora_da_Familia,Branca,Masculino,0,0,35,EUA
Ate_50k,45,Privado,246392,Medio_Completo,9,Solteiro,Servico_Domestico,Nao_Casado,Preta,Feminino,0,0,30,EUA
Ate_50k,53,Privado,167033,Superior_Incompleto,10,Solteiro,Executivo_Gerencia,Fora_da_Familia,Preta,Feminino,0,0,40,EUA
Acima_50k,54,Privado,143822,Superior_Incompleto,10,Casado,Reparos_Manuais,Marido,Branca,Masculino,0,0,45,EUA
Ate_50k,23,Privado,447488,Fundamental_9,5,Solteiro,Operador_Maquina,Outro_Parente,Branca,Masculino,0,0,35,Mexico
Ate_50k,17,Privado,239346,Medio_1,6,Solteiro,Servicos_Gerais,Filho,Branca,Masculino,0,0,18,EUA
Ate_50k,42,Privado,245975,Medio_Completo,9,Casado,Reparos_Manuais,Marido,Branca,Masculino,0,0,40,EUA
Ate_50k,61,Privado,34632,Medio_3,8,Casado_Ausente,Profissional_Especializado,Fora_da_Familia,Branca,Masculino,0,0,40,EUA
Ate_50k,21,Gov_Estadual,24008,Superior_Incompleto,10,Solteiro,Reparos_Manuais,Filho,Branca,Masculino,0,0,35,EUA
Acima_50k,44,Privado,165492,Superior_Incompleto,10,Casado,Vendas,Marido,Branca,Masculino,0,0,40,EUA
Ate_50k,48,Privado,326048,Tecnologo,12,Divorciado,Servicos_Gerais,Fora_da_Familia,Branca,Masculino,0,0,44,EUA
Ate_50k,46,Privado,250821,Especializacao,15,Divorciado,Agricultura_Pesca,Nao_Casado,Branca,Masculino,0,0,48,EUA
Ate_50k,37,Autonomo,154641,Medio_Completo,9,Solteiro,Agricultura_Pesca,Fora_da_Familia,Branca,Masculino,0,0,86,EUA
Ate_50k,35,Privado,198202,Medio_Completo,9,Solteiro,Executivo_Gerencia,Fora_da_Familia,Branca,Feminino,0,0,54,EUA
Ate_50k,27,Gov_Local,170504,Graduacao,13,Solteiro,Transporte,Fora_da_Familia,Branca,Feminino,0,0,40,EUA
Ate_50k,28,Privado,191342,Superior_Incompleto,10,Solteiro,Vendas,Fora_da_Familia,Outra,Masculino,0,0,40,India
Ate_50k,19,Privado,238969,Medio_Completo,9,Solteiro,Auxiliar_Limpeza,Filho,Branca,Masculino,0,0,10,EUA
Acima_50k,63,Autonomo,344128,Graduacao,13,Casado,Vendas,Marido,Branca,Masculino,0,0,50,EUA
Ate_50k,69,,148694,Medio_Completo,9,Divorciado,,Fora_da_Familia,Branca,Feminino,0,0,40,EUA
Ate_50k,69,,180187,Tecnologo,12,Viuvo,,Fora_da_Familia,Branca,Feminino,0,0,6,Italia
Ate_50k,36,Gov_Estadual,168894,Tecnico,11,Casado_Ausente,Seguranca,Filho,Branca,Feminino,0,0,40,Alemanha
Ate_50k,20,Privado,203263,Medio_3,8,Solteiro,Servicos_Gerais,Filho,Branca,Masculino,0,0,35,EUA
Ate_50k,28,Gov_Estadual,89564,Graduacao,13,Casado,Seguranca,Marido,Branca,Masculino,0,0,50,EUA
Ate_50k,58,Privado,97562,Medio_Completo,9,Casado,Vendas,Esposa,Branca,Feminino,0,0,38,EUA
Ate_50k,48,Privado,336540,Medio_Completo,9,Casado,Vendas,Marido,Branca,Masculino,0,0,40,EUA
Ate_50k,39,Privado,139647,Superior_Incompleto,10,Divorciado,Executivo_Gerencia,Nao_Casado,Branca,Feminino,0,0,56,EUA
Ate_50k,50,Gov_Local,320386,Tecnologo,12,Divorciado,Profissional_Especializado,Fora_da_Familia,Branca,Feminino,0,0,40,EUA
Ate_50k,35,Privado,32126,Graduacao,13,Solteiro,Profissional_Especializado,Fora_da_Familia,Branca,Feminino,0,0,40,EUA
Ate_50k,45,Autonomo,275445,Graduacao,13,Divorciado,Executivo_Gerencia,Nao_Casado,Branca,Masculino,0,0,50,EUA
Ate_50k,38,Empresario,54953,Superior_Incompleto,10,Casado,Reparos_Manuais,Marido,Branca,Masculino,0,0,38,EUA
Acima_50k,54,Privado,103580,Tecnologo,12,Divorciado,Executivo_Gerencia,Nao_Casado,Branca,Feminino,0,0,55,EUA
Ate_50k,42,Privado,245565,Graduacao,13,Solteiro,Profissional_Especializado,Filho,Branca,Feminino,0,0,12,Inglaterra
Ate_50k,32,Privado,39223,Medio_1,6,Separado,Reparos_Manuais,Nao_Casado,Preta,Feminino,0,0,40,
Acima_50k,55,Gov_Estadual,117357,Doutorado,16,Casado,Profissional_Especializado,Marido,Asiatica,Masculino,0,0,70,
Ate_50k,63,Privado,207385,Superior_Incompleto,10,Casado,Vendas,Marido,Branca,Masculino,0,0,30,EUA
Ate_50k,21,Privado,355287,Fundamental_9,5,Solteiro,Operador_Maquina,Fora_da_Familia,Branca,Masculino,0,0,48,Mexico
Acima_50k,62,,141218,Mestrado,14,Casado,,Marido,Branca,Masculino,0,0,30,EUA
Acima_50k,46,Gov_Local,207677,Graduacao,13,Casado,Seguranca,Marido,Branca,Masculino,0,0,40,EUA
Ate_50k,43,Privado,102114,Superior_Incompleto,10,Solteiro,Administrativo,Nao_Casado,Preta,Feminino,0,0,40,EUA
Ate_50k,35,Autonomo,60269,Medio_Completo,9,Casado,Executivo_Gerencia,Marido,Branca,Masculino,0,0,60,EUA
Ate_50k,37,Privado,278632,Fundamental_9,5,Casado,Transporte,Marido,Branca,Masculino,0,0,40,EUA
Ate_50k,51,Privado,355551,Medio_Completo,9,Solteiro,Reparos_Manuais,Nao_Casado,Branca,Feminino,0,0,45,Mexico
Acima_50k,45,Privado,246891,Graduacao,13,Casado,Executivo_Gerencia,Marido,Branca,Masculino,0,0,72,Canada
Ate_50k,61,Privado,191417,Fundamental_9,5,Viuvo,Executivo_Gerencia,Fora_da_Familia,Preta,Masculino,0,0,65,EUA
Ate_50k,21,Privado,184543,Medio_Completo,9,Solteiro,Vendas,Fora_da_Familia,Branca,Feminino,0,0,40,EUA
Ate_50k,45,Privado,122206,Medio_Completo,9,Casado,Transporte,Marido,Branca,Masculino,0,0,40,EUA
Acima_50k,38,Privado,229015,Graduacao,13,Casado,Executivo_Gerencia,Marido,Branca,Masculino,0,0,50,EUA
Acima_50k,28,Privado,130067,Graduacao,13,Casado,Profissional_Especializado,Esposa,Branca,Feminino,0,0,40,EUA
Ate_50k,40,Gov_Local,306495,Graduacao,13,Casado,Profissional_Especializado,Marido,Branca,Masculino,0,0,35,EUA
Ate_50k,32,Privado,232855,Medio_Completo,9,Solteiro,Operador_Maquina,Nao_Casado,Preta,Feminino,0,0,40,EUA
Ate_50k,55,Gov_Local,171328,Superior_Incompleto,10,Casado_Ausente,Administrativo,Nao_Casado,Preta,Feminino,0,0,35,EUA
Ate_50k,64,Privado,144182,Medio_Completo,9,Viuvo,Profissional_Especializado,Fora_da_Familia,Branca,Feminino,0,0,23,EUA
Ate_50k,34,Privado,102858,Medio_Completo,9,Separado,Administrativo,Nao_Casado,Branca,Masculino,0,0,40,EUA
Ate_50k,19,,199495,Superior_Incompleto,10,Solteiro,,Filho,Branca,Masculino,0,0,60,EUA
Ate_50k,58,Privado,209438,Superior_Incompleto,10,Divorciado,Servicos_Gerais,Nao_Casado,Preta,Feminino,0,0,40,EUA
Ate_50k,44,Privado,184378,Tecnico,11,Casado,Executivo_Gerencia,Marido,Branca,Masculino,0,0,40,EUA
Ate_50k,31,Privado,446512,Superior_Incompleto,10,Separado,Servicos_Gerais,Nao_Casado,Preta,Feminino,0,0,40,EUA
Ate_50k,31,Gov_Federal,113688,Medio_Completo,9,Solteiro,Operador_Maquina,Nao_Casado,Branca,Feminino,0,0,40,EUA
Acima_50k,39,Privado,333305,Superior_Incompleto,10,Casado,Vendas,Esposa,Branca,Feminino,0,0,45,EUA
Ate_50k,19,Privado,118535,Medio_3,8,Solteiro,Vendas,Filho,Branca,Feminino,0,0,18,EUA
Ate_50k,56,Privado,76142,Medio_Completo,9,Divorciado,Servicos_Gerais,Nao_Casado,Branca,Feminino,0,0,40,EUA
Ate_50k,53,Gov_Local,38795,Fundamental_9,5,Casado,Executivo_Gerencia,Marido,Branca,Masculino,0,0,40,EUA
Ate_50k,68,Privado,208478,Mestrado,14,Casado,Profissional_Especializado,Marido,Branca,Masculino,0,0,18,
Acima_50k,62,Privado,247483,Superior_Incompleto,10,Casado,Vendas,Marido,Branca,Masculino,0,0,40,EUA
Ate_50k,62,Gov_Estadual,198686,Medio_Completo,9,Casado,Servicos_Gerais,Marido,Branca,Masculino,0,0,40,EUA
Ate_50k,39,Privado,56118,Medio_Completo,9,Divorciado,Servicos_Gerais,Nao_Casado,Branca,Feminino,0,0,40,EUA
Ate_50k,45,Gov_Federal,359808,Tecnologo,12,Solteiro,Executivo_Gerencia,Fora_da_Familia,Branca,Masculino,0,0,40,EUA
Ate_50k,29,Privado,231554,Superior_Incompleto,10,Casado,Administrativo,Marido,Preta,Masculino,0,0,50,EUA
Ate_50k,33,Privado,34848,Superior_Incompleto,10,Casado,Servicos_Gerais,Marido,Branca,Masculino,0,0,40,EUA
Ate_50k,29,Privado,196243,Medio_Completo,9,Solteiro,Operador_Maquina,Fora_da_Familia,Branca,Feminino,0,0,40,EUA
Ate_50k,18,Privado,189487,Superior_Incompleto,10,Solteiro,Vendas,Filho,Branca,Feminino,0,0,35,EUA
Ate_50k,22,Privado,194848,Medio_Completo,9,Solteiro,Agricultura_Pesca,Filho,Branca,Masculino,0,0,40,EUA
Acima_50k,44,Privado,192878,Graduacao,13,Casado,Operador_Maquina,Marido,Branca,Masculino,0,0,40,EUA
Ate_50k,48,Privado,70209,Superior_Incompleto,10,Divorciado,Profissional_Especializado,Nao_Casado,Branca,Feminino,0,0,20,EUA
Ate_50k,52,Gov_Federal,123011,Medio_Completo,9,Divorciado,Administrativo,Fora_da_Familia,Branca,Masculino,0,0,45,EUA
Ate_50k,25,Privado,178478,Graduacao,13,Solteiro,Administrativo,Filho,Branca,Feminino,0,0,40,EUA
Ate_50k,37,Privado,103323,Medio_Completo,9,Solteiro,Reparos_Manuais,Fora_da_Familia,Branca,Masculino,0,0,40,EUA
Ate_50k,55,Privado,239404,Medio_1,6,Casado,Transporte,Marido,Preta,Masculino,0,0,45,EUA
Ate_50k,67,Privado,165082,Medio_Completo,9,Solteiro,Administrativo,Fora_da_Familia,Branca,Feminino,0,0,38,EUA
Ate_50k,36,Privado,389725,Superior_Incompleto,10,Divorciado,Administrativo,Fora_da_Familia,Branca,Masculino,0,0,45,EUA
Ate_50k,47,Privado,374580,Medio_Completo,9,Separado,Vendas,Fora_da_Familia,Branca,Feminino,0,0,52,EUA
Ate_50k,36,,187983,Medio_Completo,9,Solteiro,,Nao_Casado,Branca,Feminino,0,0,40,EUA
Ate_50k,25,Privado,259300,Graduacao,13,Solteiro,Vendas,Fora_da_Familia,Branca,Feminino,0,0,16,EUA
Ate_50k,19,Privado,277695,Fundamental_9,5,Solteiro,Agricultura_Pesca,Outro_Parente,Branca,Masculino,0,0,16,Mexico
Ate_50k,24,Privado,230248,Fundamental_7a8,4,Separado,Operador_Maquina,Filho,Branca,Masculino,0,0,40,EUA
Ate_50k,30,Autonomo,196342,Superior_Incompleto,10,Solteiro,Vendas,Filho,Branca,Masculino,0,0,25,EUA
Ate_50k,17,Privado,160968,Medio_2,7,Solteiro,Administrativo,Filho,Branca,Masculino,0,0,16,EUA
Ate_50k,28,Privado,115438,Graduacao,13,Solteiro,Administrativo,Filho,Branca,Masculino,0,0,40,EUA
Ate_50k,35,Privado,129597,Superior_Incompleto,10,Casado,Vendas,Marido,Branca,Masculino,0,0,46,EUA
Ate_50k,24,Gov_Local,387108,Superior_Incompleto,10,Casado,Seguranca,Marido,Preta,Masculino,0,0,40,EUA
Acima_50k,43,Privado,105936,Medio_Completo,9,Casado,Administrativo,Esposa,Branca,Feminino,0,0,35,EUA
Ate_50k,20,Privado,107242,Medio_Completo,9,Solteiro,Operador_Maquina,Fora_da_Familia,Preta,Masculino,0,0,40,
Acima_50k,55,Privado,125000,Mestrado,14,Divorciado,Executivo_Gerencia,Nao_Casado,Branca,Masculino,0,0,40,EUA
Ate_50k,22,Privado,229456,Superior_Incompleto,10,Solteiro,Administrativo,Filho,Preta,Feminino,0,0,35,EUA
Ate_50k,20,Privado,230113,Superior_Incompleto,10,Solteiro,Servicos_Gerais,Filho,Branca,Masculino,0,0,50,EUA
Ate_50k,44,Privado,106698,Medio_Completo,9,Divorciado,Servicos_Gerais,Nao_Casado,Branca,Feminino,0,0,40,EUA
Ate_50k,38,Privado,133454,Tecnologo,12,Solteiro,Reparos_Manuais,Fora_da_Familia,Branca,Masculino,0,0,40,EUA
Ate_50k,53,Privado,295520,Fundamental_9,5,Viuvo,Vendas,Nao_Casado,Preta,Feminino,0,0,25,EUA
Ate_50k,23,Privado,320294,Medio_Completo,9,Solteiro,Executivo_Gerencia,Fora_da_Familia,Branca,Masculino,0,0,40,EUA
Ate_50k,53,Privado,162381,Fundamental_1a4,2,Casado,Transporte,Marido,Branca,Masculino,0,0,50,EUA
Ate_50k,41,Empresario,32016,Medio_Completo,9,Casado,Vendas,Marido,Branca,Masculino,0,0,62,EUA
Ate_50k,31,Privado,117028,Medio_Completo,9,Casado,Operador_Maquina,Marido,Branca,Masculino,0,0,40,EUA
Ate_50k,50,Privado,280278,Medio_Completo,9,Viuvo,Profissional_Especializado,Nao_Casado,Preta,Feminino,0,0,40,EUA
Acima_50k,57,Privado,342906,Fundamental_9,5,Casado,Vendas,Marido,Preta,Masculino,0,0,55,EUA
Ate_50k,25,Privado,181598,Medio_2,7,Casado,Suporte_Tecnico,Marido,Branca,Masculino,0,0,40,EUA
Ate_50k,23,Privado,224059,Medio_Completo,9,Casado,Operador_Maquina,Marido,Branca,Masculino,0,0,40,EUA
Ate_50k,48,Privado,148549,Graduacao,13,Solteiro,Executivo_Gerencia,Fora_da_Familia,Branca,Masculino,0,0,50,EUA
Ate_50k,34,Privado,97355,Superior_Incompleto,10,Divorciado,Vendas,Fora_da_Familia,Branca,Feminino,0,0,60,EUA
Ate_50k,37,Privado,154571,Superior_Incompleto,10,Casado,Reparos_Manuais,Marido,Asiatica,Masculino,0,0,40,
Ate_50k,43,Empresario,140988,Graduacao,13,Casado,Vendas,Outro_Parente,Asiatica,Masculino,0,0,45,India
Ate_50k,35,Privado,112158,Medio_1,6,Casado,Reparos_Manuais,Marido,Branca,Masculino,0,0,40,EUA
Ate_50k,33,Privado,121488,Graduacao,13,Solteiro,Vendas,Fora_da_Familia,Branca,Feminino,0,0,40,EUA
Ate_50k,57,Gov_Estadual,283635,Superior_Incompleto,10,Divorciado,Reparos_Manuais,Fora_da_Familia,Branca,Feminino,0,0,40,EUA
Ate_50k,43,Privado,69758,Tecnologo,12,Casado,Suporte_Tecnico,Marido,Asiatica,Masculino,0,0,40,EUA
Ate_50k,54,Privado,88019,Superior_Incompleto,10,Divorciado,Transporte,Fora_da_Familia,Branca,Masculino,0,0,55,EUA
Ate_50k,28,Privado,31935,Superior_Incompleto,10,Divorciado,Administrativo,Fora_da_Familia,Branca,Feminino,0,0,40,EUA
Ate_50k,32,Privado,323055,Medio_Completo,9,Casado,Reparos_Manuais,Marido,Branca,Masculino,0,0,40,EUA
Acima_50k,49,Privado,189498,Medio_Completo,9,Casado,Vendas,Marido,Branca,Masculino,0,0,50,EUA
Ate_50k,52,Privado,89041,Medio_Completo,9,Casado,Reparos_Manuais,Marido,Branca,Masculino,0,0,40,EUA
Ate_50k,41,Privado,112507,Medio_1,6,Casado,Transporte,Marido,Branca,Masculino,0,0,60,EUA
Ate_50k,19,Privado,236940,Medio_Completo,9,Solteiro,Agricultura_Pesca,Filho,Branca,Masculino,0,0,40,EUA
Ate_50k,33,Privado,278514,Medio_Completo,9,Divorciado,Reparos_Manuais,Filho,Branca,Feminino,0,0,42,EUA
Ate_50k,21,,433330,Superior_Incompleto,10,Solteiro,,Nao_Casado,Branca,Masculino,0,0,40,EUA
Ate_50k,25,Privado,258379,Graduacao,13,Casado,Profissional_Especializado,Esposa,Branca,Feminino,0,0,32,EUA
Ate_50k,44,Privado,162028,Medio_2,7,Divorciado,Vendas,Nao_Casado,Branca,Feminino,0,0,44,EUA
Ate_50k,20,Privado,197997,Superior_Incompleto,10,Solteiro,Profissional_Especializado,Filho,Branca,Masculino,0,0,40,EUA
Ate_50k,46,Privado,98350,Medio_1,6,Casado_Ausente,Servicos_Gerais,Fora_da_Familia,Asiatica,Masculino,0,0,37,China
Ate_50k,39,Privado,165848,Medio_Completo,9,Casado,Vendas,Marido,Branca,Masculino,0,0,50,EUA
Ate_50k,34,Privado,178615,Medio_Completo,9,Solteiro,Auxiliar_Limpeza,Fora_da_Familia,Branca,Masculino,0,0,40,EUA
Ate_50k,19,Privado,228939,Medio_Completo,9,Solteiro,Auxiliar_Limpeza,Filho,Branca,Masculino,0,0,35,EUA
Ate_50k,53,Privado,154891,Fundamental_9,5,Casado,Transporte,Marido,Branca,Masculino,0,0,40,EUA
Ate_50k,46,Privado,165937,Tecnico,11,Divorciado,Operador_Maquina,Nao_Casado,Branca,Masculino,0,0,40,EUA
Ate_50k,39,Privado,160120,Superior_Incompleto,10,Solteiro,Operador_Maquina,Outro_Parente,Asiatica,Masculino,0,0,40,Filipinas
Ate_50k,30,Privado,382368,Medio_Completo,9,Casado,Auxiliar_Limpeza,Marido,Branca,Masculino,0,0,40,EUA
Acima_50k,53,Privado,123011,Mestrado,14,Casado,Executivo_Gerencia,Marido,Branca,Masculino,0,0,45,EUA
Ate_50k,33,Privado,119033,Fundamental_9,5,Casado,Auxiliar_Limpeza,Marido,Branca,Masculino,0,0,40,EUA
Ate_50k,22,Privado,496856,Superior_Incompleto,10,Casado,Executivo_Gerencia,Esposa,Branca,Feminino,0,0,40,EUA
Ate_50k,44,Privado,194049,Superior_Incompleto,10,Divorciado,Servicos_Gerais,Nao_Casado,Preta,Feminino,0,0,35,EUA
Ate_50k,30,Privado,299223,Superior_Incompleto,10,Divorciado,Vendas,Nao_Casado,Indigena,Feminino,0,0,40,EUA
Ate_50k,66,Privado,174788,Superior_Incompleto,10,Divorciado,Administrativo,Fora_da_Familia,Branca,Feminino,0,0,20,EUA
Ate_50k,39,Privado,176101,Graduacao,13,Casado,Reparos_Manuais,Marido,Branca,Masculino,0,0,40,EUA
Acima_50k,37,Privado,38948,Medio_Completo,9,Casado,Profissional_Especializado,Marido,Branca,Masculino,0,0,50,EUA
Ate_50k,34,Privado,271933,Medio_Completo,9,Casado,Auxiliar_Limpeza,Esposa,Branca,Feminino,0,0,40,EUA
Ate_50k,17,Privado,122041,Medio_2,7,Solteiro,Reparos_Manuais,Filho,Branca,Masculino,0,0,20,EUA
Acima_50k,43,Privado,115932,Graduacao,13,Solteiro,Vendas,Fora_da_Familia,Branca,Masculino,0,0,60,EUA
Acima_50k,46,Privado,265105,Graduacao,13,Casado,Profissional_Especializado,Marido,Branca,Masculino,0,0,50,EUA
Ate_50k,17,Privado,100828,Medio_2,7,Solteiro,Servicos_Gerais,Fora_da_Familia,Branca,Masculino,0,0,20,EUA
Ate_50k,42,Privado,213214,Tecnologo,12,Casado,Vendas,Marido,Branca,Masculino,0,0,40,EUA
Ate_50k,30,Privado,348618,Fundamental_9,5,Casado,Reparos_Manuais,Marido,Outra,Masculino,0,0,40,Mexico
Ate_50k,33,Privado,275632,Medio_Completo,9,Casado,Transporte,Marido,Branca,Masculino,0,0,40,EUA
Ate_50k,43,Privado,239161,Superior_Incompleto,10,Casado,Vendas,Marido,Indigena,Masculino,0,0,40,EUA
Ate_50k,20,Privado,215495,Fundamental_9,5,Solteiro,Executivo_Gerencia,Outro_Parente,Branca,Feminino,0,0,40,Mexico
Ate_50k,30,Privado,214063,Superior_Incompleto,10,Solteiro,Agricultura_Pesca,Outro_Parente,Preta,Masculino,0,0,72,EUA
Ate_50k,37,Privado,122493,Medio_Completo,9,Casado,Transporte,Marido,Branca,Masculino,0,0,45,EUA
Ate_50k,33,,211699,Superior_Incompleto,10,Divorciado,,Nao_Casado,Branca,Feminino,0,0,40,EUA
Acima_50k,49,Autonomo,175622,Graduacao,13,Casado,Profissional_Especializado,Marido,Branca,Masculino,0,0,40,EUA
Ate_50k,65,Privado,153522,Medio_Completo,9,Viuvo,Servicos_Gerais,Nao_Casado,Branca,Feminino,0,0,17,EUA
